poem_id	stanza_id	total_lines_in_stanza	total_stanzas_in_poem	id_stanza_in_poem	id_line_in_poem	id_line_in_stanza	author	pub_year	period	title	line_text	emotion1anno1	emotion2anno1	emotion1anno2	emotion2anno2	measure	i_measure	s_measure	foot_meter	meter	feet	caesura_rhythm	main_accents	caesuras	rhyme_schema	enjambement	cadence	foot_inversion	chol_iambic	relaxed_syllables
56	276	4	12	6	1349	2	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Und stecken ihre Hände in den Schwarm	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0100020:001	0100020001	......:...	abab	True	male	False	False	False
56	276	4	12	6	1350	3	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Der Menschen aus, wie Faune, die am Rand	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0201:020:001	0201020001	...:..:...	abab	True	male	False	False	False
56	276	4	12	6	1351	4	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Der Sümpfe bohren in den Schlamm den Arm.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	020:2000102:	0202000102	..:......:	abab	False	male	False	False	False
56	277	4	12	7	1352	1	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Einer steht auf. Dem weißen Monde hängt	Uneasiness	NONE	Uneasiness	NONE	iambic.penta.invert	iambic	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	1002:010201	1002010201	...:......	abab	True	male	True	False	False
56	277	4	12	7	1353	2	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Er eine schwarze Larve vor. Die Nacht,	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	00010201:02:	0001020102	.......:.:	abab	False	male	False	False	False
56	277	4	12	7	1354	3	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Die sich wie Blei vom finstern Himmel senkt,	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0002010201:	0002010201	.........:	abab	False	male	False	False	False
56	277	4	12	7	1355	4	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Drückt tief die Häuser in des Dunkels Schacht.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102000102:	0102000102	.........:	abab	False	male	False	False	False
56	278	4	12	8	1356	1	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Der Städte Schultern knacken. Und es birst	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102020:001	0102020001	......:...	abab	True	male	False	False	False
56	278	4	12	8	1357	2	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Ein Dach, daraus ein rotes Feuer schwemmt.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	02:01010201:	0201010201	.:.......:	abab	False	male	False	False	False
56	278	4	12	8	1358	3	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Breitbeinig sitzen sie auf seinem First	Uneasiness	NONE	Uneasiness	NONE	iambic.penta.invert	iambic	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	2001000002:	2001000002	.........:	abab	True	male	True	False	False
56	278	4	12	8	1359	4	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Und schrein wie Katzen auf zum Firmament.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102010102:	0102010102	.........:	abab	False	male	False	False	False
56	279	4	12	9	1360	1	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	In einer Stube voll von Finsternissen	Uneasiness	NONE	Uneasiness	Suspense	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	00020102010:	00020102010	..........:	abab	True	female	False	False	False
56	279	4	12	9	1361	2	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Schreit eine Wöchnerin in ihren Wehn.	Uneasiness	NONE	Uneasiness	Suspense	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	1002000002:	1002000002	.........:	abab	False	male	False	False	False
56	279	4	12	9	1362	3	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Ihr starker Leib ragt riesig aus den Kissen,	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	01020100020:	01020100020	..........:	abab	False	female	False	False	False
56	279	4	12	9	1363	4	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Um den herum die großen Teufel stehn.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0002010201:	0002010201	.........:	abab	False	male	False	False	False
56	280	4	12	10	1364	1	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Sie hält sich zitternd an der Wehebank.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102000201:	0102000201	.........:	abab	False	male	False	False	False
56	280	4	12	10	1365	2	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Das Zimmer schwankt um sie von ihrem Schrei,	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	010201:0002:	0102010002	.....:...:	abab	False	male	False	False	False
56	280	4	12	10	1366	3	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Da kommt die Frucht. Ihr Schoß klafft rot und lang	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102:020102:	0102020102	...:.....:	abab	True	male	False	False	False
56	280	4	12	10	1367	4	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Und blutend reißt er von der Frucht entzwei.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102000102:	0102000102	.........:	abab	False	male	False	False	False
56	281	4	12	11	1368	1	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Der Teufel Hälse wachsen wie Giraffen.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0102010:0020:	01020100020	......:...:	abab	False	female	False	False	False
56	281	4	12	11	1369	2	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Das Kind hat keinen Kopf. Die Mutter hält	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	010002:0102	0100020102	.....:....	abab	True	male	False	False	False
56	281	4	12	11	1370	3	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Es vor sich hin. In ihrem Rücken klaffen	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0001:0001020	00010001020	...:.......	abab	True	female	False	False	False
56	281	4	12	11	1371	4	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Des Schrecks Froschfinger, wenn sie rückwärts fällt.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	01210:00201:	0121000201	....:....:	abab	False	male	False	False	False
56	282	4	12	12	1372	1	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Doch die Dämonen wachsen riesengroß.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0002010102:	0002010102	.........:	abab	False	male	False	False	False
56	282	4	12	12	1373	2	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Ihr Schläfenhorn zerreißt den Himmel rot.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0201010201:	0201010201	.........:	abab	False	male	False	False	False
56	282	4	12	12	1374	3	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Erdbeben donnert durch der Städte Schoß	Uneasiness	NONE	Uneasiness	NONE	iambic.penta.invert	iambic	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	2001000102:	2001000102	.........:	abab	True	male	True	False	False
56	282	4	12	12	1375	4	Heym, Georg	1911	Expressionismus	Die Dämonen der Stadt	Um ihren Huf, den Feuer überloht.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0002:020001:	0002020001	...:.....:	abab	False	male	False	False	False
57	283	4	5	1	1376	1	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Vergangen ist der lichte Tag,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	02000102:	02000102	.......:	aabb	False	male	False	False	False
57	283	4	5	1	1377	2	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Von ferne kommt der Glocken Schlag;	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01020102:	01020102	.......:	aabb	False	male	False	False	False
57	283	4	5	1	1378	3	Eichendorff, Joseph von	1815	Romantik	Nachtlied	So reist die Zeit die ganze Nacht,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01020002	01020002	........	aabb	False	male	False	False	False
57	283	4	5	1	1379	4	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Nimmt manchen mit, der's nicht gedacht.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	00010102:	00010102	.......:	aabb	False	male	False	False	False
57	284	4	5	2	1380	1	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Wo ist nun hin die bunte Lust,	Sadness	NONE	Sadness	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	1002:0102:	10020102	...:...:	aabb	False	male	False	False	False
57	284	4	5	2	1381	2	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Des Freundes Trost und treue Brust,	Sadness	NONE	Sadness	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01020102:	01020102	.......:	aabb	False	male	False	False	False
57	284	4	5	2	1382	3	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Des Weibes süßer Augenschein?	Sadness	NONE	Sadness	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	02010201:	02010201	.......:	aabb	False	male	False	False	False
57	284	4	5	2	1383	4	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Will keiner mit mir munter sein?	Sadness	NONE	Sadness	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01000201:	01000201	.......:	aabb	False	male	False	False	False
57	285	4	5	3	1384	1	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Da's nun so stille auf der Welt,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01020002:	01020002	.......:	aabb	False	male	False	False	False
57	285	4	5	3	1385	2	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Ziehn Wolken einsam übers Feld,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	02010002:	02010002	.......:	aabb	False	male	False	False	False
57	285	4	5	3	1386	3	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Und Feld und Baum besprechen sich –	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01010200:	01010200	.......:	aabb	False	male	False	False	False
57	285	4	5	3	1387	4	Eichendorff, Joseph von	1815	Romantik	Nachtlied	O Menschenkind! was schauert dich?	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	0201:0200:	02010200	...:...:	aabb	False	male	False	False	False
57	286	4	5	4	1388	1	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Wie weit die falsche Welt auch sei,	Beauty/Joy	Awe/Sublime	Awe/Sublime	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	00010201:	00010201	.......:	aabb	False	male	False	False	False
57	286	4	5	4	1389	2	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Bleibt mir doch Einer nur getreu,	Beauty/Joy	Awe/Sublime	Awe/Sublime	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	00010002:	00010002	.......:	aabb	False	male	False	False	False
57	286	4	5	4	1390	3	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Der mit mir weint, der mit mir wacht,	Beauty/Joy	Awe/Sublime	Awe/Sublime	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	0002:0002:	00020002	...:...:	aabb	False	male	False	False	False
57	286	4	5	4	1391	4	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Wenn ich nur recht an ihn gedacht.	Beauty/Joy	Awe/Sublime	Awe/Sublime	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	00010002:	00010002	.......:	aabb	False	male	False	False	False
57	287	4	5	5	1392	1	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Frisch auf denn, liebe Nachtigall,	Vitality	NONE	Vitality	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	010:00201:	01000201	..:....:	aabb	False	male	False	False	False
57	287	4	5	5	1393	2	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Du Wasserfall mit hellem Schall!	Vitality	NONE	Vitality	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	02010102:	02010102	.......:	aabb	False	male	False	False	False
57	287	4	5	5	1394	3	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Gott loben wollen wir vereint,	Vitality	NONE	Vitality	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	02010002:	02010002	.......:	aabb	False	male	False	False	False
57	287	4	5	5	1395	4	Eichendorff, Joseph von	1815	Romantik	Nachtlied	Bis daß der lichte Morgen scheint!	Vitality	NONE	Vitality	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	00010201:	00010201	.......:	aabb	False	male	False	False	False
58	288	7	1	1	1396	1	Eichendorff, Joseph von	1817	Romantik	Der Abend	Schweigt der Menschen laute Lust:	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.tetra	troch	troch	+-|+-|+-|+	+-+-+-+	.:.:.:.	1020102:	1020102	......:	abbacca	False	male	False	False	False
58	288	7	1	1	1397	2	Eichendorff, Joseph von	1817	Romantik	Der Abend	Rauscht die Erde wie in Träumen	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	10200020:	10200020	.......:	abbacca	True	female	False	False	False
58	288	7	1	1	1398	3	Eichendorff, Joseph von	1817	Romantik	Der Abend	Wunderbar mit allen Bäumen,	Beauty/Joy	NONE	Beauty/Joy	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	20000020:	20000020	.......:	abbacca	False	female	False	False	False
58	288	7	1	1	1399	4	Eichendorff, Joseph von	1817	Romantik	Der Abend	Was dem Herzen kaum bewusst,	Beauty/Joy	Sadness	Beauty/Joy	NONE	troch.tetra	troch	troch	+-|+-|+-|+	+-+-+-+	.:.:.:.	0010002:	0010002	......:	abbacca	False	male	False	False	False
58	288	7	1	1	1400	5	Eichendorff, Joseph von	1817	Romantik	Der Abend	Alte Zeiten, linde Trauer,	Beauty/Joy	Sadness	Vitality	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	1020:1020:	10201020	...:...:	abbacca	False	female	False	False	False
58	288	7	1	1	1401	6	Eichendorff, Joseph von	1817	Romantik	Der Abend	Und es schweifen leise Schauer	Beauty/Joy	Sadness	Vitality	NONE	troch.tetra	troch	troch	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00100020:	00100020	.......:	abbacca	True	female	False	False	False
58	288	7	1	1	1402	7	Eichendorff, Joseph von	1817	Romantik	Der Abend	Wetterleuchtend durch die Brust.	Beauty/Joy	Sadness	Vitality	NONE	troch.tetra	troch	troch	+-|+-|+-|+	+-+-+-+	.:.:.:.	2010002:	2010002	......:	abbacca	False	male	False	False	False
59	289	8	2	1	1403	1	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Gelassen stieg die Nacht ans Land,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01020102:	01020102	.......:	aabbccdd	False	male	False	False	False
59	289	8	2	1	1404	2	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Lehnt träumend an der Berge Wand,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	02000102:	02000102	.......:	aabbccdd	False	male	False	False	False
59	289	8	2	1	1405	3	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Ihr Auge sieht die goldne Waage nun	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102010200:	0102010200	.........:	aabbccdd	True	male	False	False	False
59	289	8	2	1	1406	4	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Der Zeit in gleichen Schalen stille ruhn;	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	02:01020102:	0201020102	.:.......:	aabbccdd	False	male	False	False	False
59	289	8	2	1	1407	5	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Und kecker rauschen die Quellen hervor,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.relaxed.syll	iambic	iambic	-+|-+|--+|--+|	-+-+--+--+	.:.:..:..:	0102002001:	0102002001	.........:	aabbccdd	False	male	False	False	True
59	289	8	2	1	1408	6	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Sie singen der Mutter, der Nacht, ins Ohr	Beauty/Joy	NONE	Beauty/Joy	NONE	amphi.tri.plus	amphi	amphi	-+|--+|--+|-+|	-+--+--+-+	.:..:..:.:	010020:01:02:	0100200102	.....:.:.:	aabbccdd	True	male	False	False	False
59	289	8	2	1	1409	7	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Vom Tage,	Beauty/Joy	Sadness	Sadness	NONE	amphi.single	amphi	amphi	-+|-	-+-	.:.	020:	020	..:	aabbccdd	False	female	False	False	False
59	289	8	2	1	1410	8	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Vom heute gewesenen Tage.	Beauty/Joy	NONE	Beauty/Joy	NONE	amphi.tri	amphi	amphi	-+|--+|--+|-	-+--+--+-	.:..:..:.	020010020:	020010020	........:	aabbccdd	False	female	False	False	False
59	290	8	2	2	1411	1	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Das uralt alte Schlummerlied,	Beauty/Joy	Sadness	Sadness	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	02010201:	02010201	.......:	aabbccdd	False	male	False	False	False
59	290	8	2	2	1412	2	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Sie achtet's nicht, sie ist es müd;	Beauty/Joy	Sadness	Sadness	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	0200:0002:	02000002	...:...:	aabbccdd	False	male	False	False	False
59	290	8	2	2	1413	3	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Ihr klingt des Himmels Bläue süßer noch,	Beauty/Joy	Sadness	Sadness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0201020200:	0201020200	.........:	aabbccdd	False	male	False	False	False
59	290	8	2	2	1414	4	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Der flüchtgen Stunden gleichgeschwungnes Joch.	Beauty/Joy	Sadness	Sadness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102010002:	0102010002	.........:	aabbccdd	False	male	False	False	False
59	290	8	2	2	1415	5	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Doch immer behalten die Quellen das Wort,	Beauty/Joy	Sadness	Sadness	NONE	amphi.tetra	amphi	amphi	-+|--+|--+|--+|	-+--+--+--+	.:..:..:..:	02001002001:	02001002001	..........:	aabbccdd	False	male	False	False	False
59	290	8	2	2	1416	6	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Es singen die Wasser im Schlafe noch fort	Beauty/Joy	Sadness	Sadness	NONE	amphi.tetra	amphi	amphi	-+|--+|--+|--+|	-+--+--+--+	.:..:..:..:	01002001002:	01002001002	..........:	aabbccdd	True	male	False	False	False
59	290	8	2	2	1417	7	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Vom Tage,	Beauty/Joy	Sadness	Sadness	NONE	amphi.single	amphi	amphi	-+|-	-+-	.:.	020:	020	..:	aabbccdd	False	female	False	False	False
59	290	8	2	2	1418	8	Mörike, Eduard	1827	Biedermeier	Um Mitternacht	Vom heute gewesenen Tage.	Beauty/Joy	NONE	Beauty/Joy	NONE	amphi.tri	amphi	amphi	-+|--+|--+|-	-+--+--+-	.:..:..:.	020010020:	020010020	........:	aabbccdd	False	female	False	False	False
60	291	4	29	1	1419	1	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Ich ging nach Haus und schlief, als ob	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	010202:01	01020201	.....:..	abcb	True	male	False	False	False
60	291	4	29	1	1420	2	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Die Engel gewiegt mich hätten.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.relaxed.syll	iambic	iambic	-+|--+|-+|-	-+--+-+-	.:..:.:.	02002010:	02002010	.......:	abcb	False	female	False	False	True
60	291	4	29	1	1421	3	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Man ruht in deutschen Betten so weich,	Beauty/Joy	NONE	Beauty/Joy	Humor	iambic.chol.relaxed	iambic	iambic	-+|-+|-+|--+|	-+-+-+--+	.:.:.:..:	020102002:	020102002	........:	abcb	False	male	False	True	True
60	291	4	29	1	1422	4	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Denn das sind Federbetten.	Beauty/Joy	NONE	Beauty/Joy	Humor	iambic.tri	iambic	iambic	-+|-+|-+|-	-+-+-+-	.:.:.:.	0002010:	0002010	......:	abcb	False	female	False	False	False
60	292	4	29	2	1423	1	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Wie sehnt ich mich oft nach der Süßigkeit	Beauty/Joy	NONE	Sadness	NONE	iambic.penta	iambic	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0200100201	0200100201	..........	abcb	True	male	False	False	False
60	292	4	29	2	1424	2	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Des vaterländischen Pfühles,	Beauty/Joy	NONE	Sadness	NONE	iambic.relaxed.syll	iambic	iambic	-+|-+|--+|-	-+-+--+-	.:.:..:.	02010020:	02010020	.......:	abcb	False	female	False	False	True
60	292	4	29	2	1425	3	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Wenn ich auf harten Matratzen lag,	Beauty/Joy	NONE	Sadness	NONE	iambic.relaxed.syll	iambic	iambic	-+|-+|--+|-+|	-+-+--+-+	.:.:..:.:	000100201:	000100201	........:	abcb	False	male	False	False	True
60	292	4	29	2	1426	4	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	In der schlaflosen Nacht des Exiles!	Beauty/Joy	NONE	Sadness	NONE	anapaest.tri.plus	anapaest	anapaest	--+|--+|--+|-	--+--+--+-	..:..:..:.	0020010020:	0020010020	.........:	abcb	False	female	False	False	False
60	293	4	29	3	1427	1	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Man schläft sehr gut und träumt auch gut	Beauty/Joy	NONE	Beauty/Joy	Humor	iambic.tetra	iambic	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	0102:0201:	01020201	...:...:	abcb	True	male	False	False	False
60	293	4	29	3	1428	2	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	In unseren Federbetten.	Beauty/Joy	NONE	Beauty/Joy	Humor	iambic.relaxed.syll	iambic	iambic	-+|--+|-+|-	-+--+-+-	.:..:.:.	00002010:	00002010	.......:	abcb	False	female	False	False	True
60	293	4	29	3	1429	3	Heine, Heinrich	1844	VormärzBiedermeierJunges Deutschland	Deutschland. Ein Wintermärchen, Caput 7 / VII	Hier fühlt die deutsche Seele sich frei	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.chol.relaxed	iambic	iambic	-+|-+|-+|--+|	-+-+-+--+	.:.:.:..:	020102002:	020102002	........:	abcb	True	male	False	True	True
